geneID	name
nbis-gene-175	scYBL018C
nbis-gene-1750	scYER002W
nbis-gene-1751	scYER003C
nbis-gene-1752	scYER004W
nbis-gene-1753	scYER005W
nbis-gene-1754	scYER006C-A
nbis-gene-1755	scYER006W
nbis-gene-1756	scYER007C-A
nbis-gene-1757	scYER007W
nbis-gene-1758	scYER008C
nbis-gene-1759	scYER009W
nbis-gene-176	scYBL019W
nbis-gene-1760	scYER010C
nbis-gene-1761	scYER011W
nbis-gene-1762	scYER012W
nbis-gene-1763	scYER013W
nbis-gene-1764	scYER014C-A
nbis-gene-1765	scYER014W
nbis-gene-1766	scYER015W
nbis-gene-1767	scYER016W
nbis-gene-1768	scYER017C
nbis-gene-1769	scYER018C
nbis-gene-177	scYBL020W
nbis-gene-1770	scYER019C-A
nbis-gene-1771	scYER019W
nbis-gene-1772	scYER020W
nbis-gene-1773	scYER021W
nbis-gene-1774	scYER022W
nbis-gene-1775	scYER023C-A
nbis-gene-1776	scYER023W
nbis-gene-1777	scYER024W
nbis-gene-1778	scYER025W
nbis-gene-1779	scYER026C
nbis-gene-178	scYBL021C
nbis-gene-1780	scYER027C
nbis-gene-1781	scYER028C
nbis-gene-1782	scYER029C
nbis-gene-1783	scYER030W
nbis-gene-1784	scYER031C
nbis-gene-1785	scYER032W
nbis-gene-1786	scYER033C
nbis-gene-1787	scYER034W
nbis-gene-1788	scYER035W
nbis-gene-1789	scYER036C
nbis-gene-179	scYBL022C
nbis-gene-1790	scYER037W
nbis-gene-1791	scYER038C
nbis-gene-1792	scYER038W-A
nbis-gene-1793	scYER039C
nbis-gene-1794	scYER039C-A
nbis-gene-1795	scYER040W
nbis-gene-1796	scYER041W
nbis-gene-1797	scYER042W
nbis-gene-1798	scYER043C
nbis-gene-1799	scYER044C
nbis-gene-180	scYBL023C
nbis-gene-1800	scYER044C-A
nbis-gene-1801	scYER045C
nbis-gene-1802	scYER046W
nbis-gene-1803	scYER046W-A
nbis-gene-1804	scYER047C
nbis-gene-1805	scYER048C
nbis-gene-1806	scYER048W-A
nbis-gene-1807	scYER049W
nbis-gene-1808	scYER050C
nbis-gene-1809	scYER051W
nbis-gene-181	scYBL024W
nbis-gene-1810	scYER052C
nbis-gene-1811	scYER053C
nbis-gene-1812	scYER053C-A
nbis-gene-1813	scYER054C
nbis-gene-1814	scYER055C
nbis-gene-1815	scYER056C
nbis-gene-1816	scYER056C-A
nbis-gene-1817	scYER057C
nbis-gene-1818	scYER058W
nbis-gene-1819	scYER059W
nbis-gene-182	scYBL025W
nbis-gene-1820	scYER060W
nbis-gene-1821	scYER060W-A
nbis-gene-1822	scYER061C
nbis-gene-1823	scYER062C
nbis-gene-1824	scYER063W
nbis-gene-1825	scYER064C
nbis-gene-1826	scYER065C
nbis-gene-1827	scYER066C-A
nbis-gene-1828	scYER066W
nbis-gene-1829	scYER067C-A
nbis-gene-183	scYBL026W
nbis-gene-1830	scYER067W
nbis-gene-1831	scYER068C-A
nbis-gene-1832	scYER068W
nbis-gene-1833	scYER069W
nbis-gene-1834	scYER070W
nbis-gene-1835	scYER071C
nbis-gene-1836	scYER072W
nbis-gene-1837	scYER073W
nbis-gene-1838	scYER074W
nbis-gene-1839	scYER074W-A
nbis-gene-184	scYBL027W
nbis-gene-1840	scYER075C
nbis-gene-1841	scYER076C
nbis-gene-1842	scYER076W-A
nbis-gene-1843	scYER077C
nbis-gene-1844	scYER078C
nbis-gene-1845	scYER078W-A
nbis-gene-1846	scYER079C-A
nbis-gene-1847	scYER079W
nbis-gene-1848	scYER080W
nbis-gene-1849	scYER081W
nbis-gene-185	scYBL028C
nbis-gene-1850	scYER082C
nbis-gene-1851	scYER083C
nbis-gene-1852	scYER084W
nbis-gene-1853	scYER084W-A
nbis-gene-1854	scYER085C
nbis-gene-1855	scYER086W
nbis-gene-1856	scYER087C-A
nbis-gene-1857	scYER087C-B
nbis-gene-1858	scYER087W
nbis-gene-1859	scYER088C
nbis-gene-186	scYBL029C-A
nbis-gene-1860	scYER088C-A
nbis-gene-1861	scYER088W-B
nbis-gene-1862	scYER089C
nbis-gene-1863	scYER090C-A
nbis-gene-1864	scYER090W
nbis-gene-1865	scYER091C
nbis-gene-1866	scYER091C-A
nbis-gene-1867	scYER092W
nbis-gene-1868	scYER093C
nbis-gene-1869	scYER093C-A
nbis-gene-187	scYBL029W
nbis-gene-1870	scYER094C
nbis-gene-1871	scYER095W
nbis-gene-1872	scYER096W
nbis-gene-1873	scYER097W
nbis-gene-1874	scYER098W
nbis-gene-1875	scYER099C
nbis-gene-1876	scYER100W
nbis-gene-1877	scYER101C
nbis-gene-1878	scYER102W
nbis-gene-1879	scYER103W
nbis-gene-188	scYBL030C
nbis-gene-1880	scYER104W
nbis-gene-1881	scYER105C
nbis-gene-1882	scYER106W
nbis-gene-1883	scYER107C
nbis-gene-1884	scYER107W-A
nbis-gene-1885	scYER109C
nbis-gene-1886	scYER110C
nbis-gene-1887	scYER111C
nbis-gene-1888	scYER112W
nbis-gene-1889	scYER113C
nbis-gene-189	scYBL031W
nbis-gene-1890	scYER114C
nbis-gene-1891	scYER115C
nbis-gene-1892	scYER116C
nbis-gene-1893	scYER117W
nbis-gene-1894	scYER118C
nbis-gene-1895	scYER119C
nbis-gene-1896	scYER119C-A
nbis-gene-1897	scYER120W
nbis-gene-1898	scYER121W
nbis-gene-1899	scYER122C
nbis-gene-190	scYBL032W
nbis-gene-1900	scYER123W
nbis-gene-1901	scYER124C
nbis-gene-1902	scYER125W
nbis-gene-1903	scYER126C
nbis-gene-1904	scYER127W
nbis-gene-1905	scYER128W
nbis-gene-1906	scYER129W
nbis-gene-1907	scYER130C
nbis-gene-1908	scYER131W
nbis-gene-1909	scYER132C
nbis-gene-191	scYBL033C
nbis-gene-1910	scYER133W
nbis-gene-1911	scYER133W-A
nbis-gene-1912	scYER134C
nbis-gene-1913	scYER135C
nbis-gene-1914	scYER136W
nbis-gene-1915	scYER137C
nbis-gene-1916	scYER137C-A
nbis-gene-1917	scYER137W-A
nbis-gene-1918	scYER138C
nbis-gene-1919	scYER138W-A
nbis-gene-192	scYBL034C
nbis-gene-1920	scYER139C
nbis-gene-1921	scYER140W
nbis-gene-1922	scYER141W
nbis-gene-1923	scYER142C
nbis-gene-1924	scYER143W
nbis-gene-1925	scYER144C
nbis-gene-1926	scYER145C
nbis-gene-1927	scYER145C-A
nbis-gene-1928	scYER146W
nbis-gene-1929	scYER147C
nbis-gene-193	scYBL035C
nbis-gene-1930	scYER147C-A
nbis-gene-1931	scYER148W
nbis-gene-1932	scYER148W-A
nbis-gene-1933	scYER149C
nbis-gene-1934	scYER150W
nbis-gene-1935	scYER151C
nbis-gene-1936	scYER152C
nbis-gene-1937	scYER152W-A
nbis-gene-1938	scYER153C
nbis-gene-1939	scYER154W
nbis-gene-194	scYBL036C
nbis-gene-1940	scYER155C
nbis-gene-1941	scYER156C
nbis-gene-1942	scYER157W
nbis-gene-1943	scYER158C
nbis-gene-1944	scYER158W-A
nbis-gene-1945	scYER159C
nbis-gene-1946	scYER159C-A
nbis-gene-1947	scYER160C
nbis-gene-1948	scYER161C
nbis-gene-1949	scYER162C
nbis-gene-195	scYBL037W
nbis-gene-1950	scYER163C
nbis-gene-1951	scYER164W
nbis-gene-1952	scYER165C-A
nbis-gene-1953	scYER165W
nbis-gene-1954	scYER166W
nbis-gene-1955	scYER167W
nbis-gene-1956	scYER168C
nbis-gene-1957	scYER169W
nbis-gene-1958	scYER170W
nbis-gene-1959	scYER171W
nbis-gene-196	scYBL038W
nbis-gene-1960	scYER172C
nbis-gene-1961	scYER172C-A
nbis-gene-1962	scYER173W
nbis-gene-1963	scYER174C
nbis-gene-1964	scYER175C
nbis-gene-1965	scYER175W-A
nbis-gene-1966	scYER176W
nbis-gene-1967	scYER177W
nbis-gene-1968	scYER178W
nbis-gene-1969	scYER179W
nbis-gene-197	scYBL039C
nbis-gene-1970	scYER180C
nbis-gene-1971	scYER180C-A
nbis-gene-1972	scYER181C
nbis-gene-1973	scYER182W
nbis-gene-1974	scYER183C
nbis-gene-1975	scYER184C
nbis-gene-1976	scYER185W
nbis-gene-1977	scYER186C
nbis-gene-1978	scYER187W
nbis-gene-1979	scYER188C-A
nbis-gene-198	scYBL039C-A
nbis-gene-1980	scYER188W
nbis-gene-1981	scYER189W
nbis-gene-1982	scYER190C-A
nbis-gene-1983	scYER190C-B
nbis-gene-1984	scYER190W
nbis-gene-1985	scYFL001W
nbis-gene-1986	scYFL002C
nbis-gene-1987	scYFL002W-A
nbis-gene-1988	scYFL002W-B
nbis-gene-1989	scYFL003C
nbis-gene-199	scYBL039W-B
nbis-gene-1990	scYFL004W
nbis-gene-1991	scYFL005W
nbis-gene-1992	scYFL007W
nbis-gene-1993	scYFL008W
nbis-gene-1994	scYFL009W
nbis-gene-1995	scYFL010C
nbis-gene-1996	scYFL010W-A
nbis-gene-1997	scYFL011W
nbis-gene-1998	scYFL012W
nbis-gene-1999	scYFL012W-A
nbis-gene-200	scYBL040C
nbis-gene-2000	scYFL013C
nbis-gene-2001	scYFL013W-A
nbis-gene-2002	scYFL014W
nbis-gene-2003	scYFL015C
nbis-gene-2004	scYFL015W-A
nbis-gene-2005	scYFL016C
nbis-gene-2006	scYFL017C
nbis-gene-2007	scYFL017W-A
nbis-gene-2008	scYFL018C
nbis-gene-2009	scYFL019C
nbis-gene-201	scYBL041W
nbis-gene-2010	scYFL020C
nbis-gene-2011	scYFL021C-A
nbis-gene-2012	scYFL021W
nbis-gene-2013	scYFL022C
nbis-gene-2014	scYFL023W
nbis-gene-2015	scYFL024C
nbis-gene-2016	scYFL025C
nbis-gene-2017	scYFL026W
nbis-gene-2018	scYFL027C
nbis-gene-2019	scYFL028C
nbis-gene-202	scYBL042C
nbis-gene-2020	scYFL029C
nbis-gene-2021	scYFL030W
nbis-gene-2022	scYFL031C-A
nbis-gene-2023	scYFL031W
nbis-gene-2024	scYFL032W
nbis-gene-2025	scYFL033C
nbis-gene-2026	scYFL034C-A
nbis-gene-2027	scYFL034C-B
nbis-gene-2028	scYFL034W
nbis-gene-2029	scYFL036W
nbis-gene-203	scYBL043W
nbis-gene-2030	scYFL037W
nbis-gene-2031	scYFL038C
nbis-gene-2032	scYFL039C
nbis-gene-2033	scYFL040W
nbis-gene-2034	scYFL041W
nbis-gene-2035	scYFL041W-A
nbis-gene-2036	scYFL042C
nbis-gene-2037	scYFL044C
nbis-gene-2038	scYFL045C
nbis-gene-2039	scYFL046W
nbis-gene-204	scYBL044W
nbis-gene-2040	scYFL047W
nbis-gene-2041	scYFL048C
nbis-gene-2042	scYFL049W
nbis-gene-2043	scYFL050C
nbis-gene-2044	scYFL051C
nbis-gene-2045	scYFL052W
nbis-gene-2046	scYFL053W
nbis-gene-2047	scYFL054C
nbis-gene-2048	scYFL055W
nbis-gene-2049	scYFL056C
nbis-gene-205	scYBL045C
nbis-gene-2050	scYFL057C
nbis-gene-2051	scYFL058W
nbis-gene-2052	scYFL059W
nbis-gene-2053	scYFL060C
nbis-gene-2054	scYFL061W
nbis-gene-2055	scYFL062W
nbis-gene-2056	scYFL063W
nbis-gene-2057	scYFL064C
nbis-gene-2058	scYFL065C
nbis-gene-2059	scYFL066C
nbis-gene-206	scYBL046W
nbis-gene-2060	scYFL067W
nbis-gene-2061	scYFL068W
nbis-gene-2062	scYFR001W
nbis-gene-2063	scYFR002W
nbis-gene-2064	scYFR003C
nbis-gene-2065	scYFR004W
nbis-gene-2066	scYFR005C
nbis-gene-2067	scYFR006W
nbis-gene-2068	scYFR007W
nbis-gene-2069	scYFR008W
nbis-gene-207	scYBL047C
nbis-gene-2070	scYFR009W
nbis-gene-2071	scYFR009W-A
nbis-gene-2072	scYFR010W
nbis-gene-2073	scYFR010W-A
nbis-gene-2074	scYFR011C
nbis-gene-2075	scYFR012W
nbis-gene-2076	scYFR012W-A
nbis-gene-2077	scYFR013W
nbis-gene-2078	scYFR014C
nbis-gene-2079	scYFR015C
nbis-gene-208	scYBL048W
nbis-gene-2080	scYFR016C
nbis-gene-2081	scYFR017C
nbis-gene-2082	scYFR018C
nbis-gene-2083	scYFR019W
nbis-gene-2084	scYFR020W
nbis-gene-2085	scYFR021W
nbis-gene-2086	scYFR022W
nbis-gene-2087	scYFR023W
nbis-gene-2088	scYFR024C-A
nbis-gene-2089	scYFR025C
nbis-gene-209	scYBL049W
nbis-gene-2090	scYFR026C
nbis-gene-2091	scYFR027W
nbis-gene-2092	scYFR028C
nbis-gene-2093	scYFR029W
nbis-gene-2094	scYFR030W
nbis-gene-2095	scYFR031C
nbis-gene-2096	scYFR031C-A
nbis-gene-2097	scYFR032C
nbis-gene-2098	scYFR032C-A
nbis-gene-2099	scYFR032C-B
nbis-gene-210	scYBL050W
nbis-gene-2100	scYFR033C
nbis-gene-2101	scYFR034C
nbis-gene-2102	scYFR034W-A
nbis-gene-2103	scYFR035C
nbis-gene-2104	scYFR036W
nbis-gene-2105	scYFR036W-A
nbis-gene-2106	scYFR037C
nbis-gene-2107	scYFR038W
nbis-gene-2108	scYFR039C
nbis-gene-2109	scYFR040W
nbis-gene-211	scYBL051C
nbis-gene-2110	scYFR041C
nbis-gene-2111	scYFR042W
nbis-gene-2112	scYFR043C
nbis-gene-2113	scYFR044C
nbis-gene-2114	scYFR045W
nbis-gene-2115	scYFR046C
nbis-gene-2116	scYFR047C
nbis-gene-2117	scYFR048W
nbis-gene-2118	scYFR049W
nbis-gene-2119	scYFR050C
nbis-gene-212	scYBL052C
nbis-gene-2120	scYFR051C
nbis-gene-2121	scYFR052C-A
nbis-gene-2122	scYFR052W
nbis-gene-2123	scYFR053C
nbis-gene-2124	scYFR054C
nbis-gene-2125	scYFR055W
nbis-gene-2126	scYFR056C
nbis-gene-2127	scYFR057W
nbis-gene-2128	scYGL001C
nbis-gene-2129	scYGL002W
nbis-gene-213	scYBL053W
nbis-gene-2130	scYGL003C
nbis-gene-2131	scYGL004C
nbis-gene-2132	scYGL005C
nbis-gene-2133	scYGL006W
nbis-gene-2134	scYGL006W-A
nbis-gene-2135	scYGL007C-A
nbis-gene-2136	scYGL007W
nbis-gene-2137	scYGL008C
nbis-gene-2138	scYGL009C
nbis-gene-2139	scYGL010W
nbis-gene-214	scYBL054W
nbis-gene-2140	scYGL011C
nbis-gene-2141	scYGL012W
nbis-gene-2142	scYGL013C
nbis-gene-2143	scYGL014C-A
nbis-gene-2144	scYGL014W
nbis-gene-2145	scYGL015C
nbis-gene-2146	scYGL016W
nbis-gene-2147	scYGL017W
nbis-gene-2148	scYGL018C
nbis-gene-2149	scYGL019W
nbis-gene-215	scYBL055C
nbis-gene-2150	scYGL020C
nbis-gene-2151	scYGL021W
nbis-gene-2152	scYGL022W
nbis-gene-2153	scYGL023C
nbis-gene-2154	scYGL024W
nbis-gene-2155	scYGL025C
nbis-gene-2156	scYGL026C
nbis-gene-2157	scYGL027C
nbis-gene-2158	scYGL028C
nbis-gene-2159	scYGL029W
nbis-gene-216	scYBL056W
nbis-gene-2160	scYGL030W
nbis-gene-2161	scYGL031C
nbis-gene-2162	scYGL032C
nbis-gene-2163	scYGL033W
nbis-gene-2164	scYGL034C
nbis-gene-2165	scYGL035C
nbis-gene-2166	scYGL036W
nbis-gene-2167	scYGL037C
nbis-gene-2168	scYGL038C
nbis-gene-2169	scYGL039W
nbis-gene-217	scYBL057C
nbis-gene-2170	scYGL040C
nbis-gene-2171	scYGL041C
nbis-gene-2172	scYGL041C-B
nbis-gene-2173	scYGL041W-A
nbis-gene-2174	scYGL042C
nbis-gene-2175	scYGL043W
nbis-gene-2176	scYGL044C
nbis-gene-2177	scYGL045W
nbis-gene-2178	scYGL047W
nbis-gene-2179	scYGL048C
nbis-gene-218	scYBL058W
nbis-gene-2180	scYGL049C
nbis-gene-2181	scYGL050W
nbis-gene-2182	scYGL051W
nbis-gene-2183	scYGL052W
nbis-gene-2184	scYGL053W
nbis-gene-2185	scYGL054C
nbis-gene-2186	scYGL055W
nbis-gene-2187	scYGL056C
nbis-gene-2188	scYGL057C
nbis-gene-2189	scYGL058W
nbis-gene-219	scYBL059C-A
nbis-gene-2190	scYGL059W
nbis-gene-2191	scYGL060W
nbis-gene-2192	scYGL061C
nbis-gene-2193	scYGL062W
nbis-gene-2194	scYGL063C-A
nbis-gene-2195	scYGL063W
nbis-gene-2196	scYGL064C
nbis-gene-2197	scYGL065C
nbis-gene-2198	scYGL066W
nbis-gene-2199	scYGL067W
nbis-gene-220	scYBL059W
nbis-gene-2200	scYGL068W
nbis-gene-2201	scYGL069C
nbis-gene-2202	scYGL070C
nbis-gene-2203	scYGL071W
nbis-gene-2204	scYGL072C
nbis-gene-2205	scYGL073W
nbis-gene-2206	scYGL074C
nbis-gene-2207	scYGL075C
nbis-gene-2208	scYGL076C
nbis-gene-2209	scYGL077C
nbis-gene-221	scYBL060W
nbis-gene-2210	scYGL078C
nbis-gene-2211	scYGL079W
nbis-gene-2212	scYGL080W
nbis-gene-2213	scYGL081W
nbis-gene-2214	scYGL082W
nbis-gene-2215	scYGL083W
nbis-gene-2216	scYGL084C
nbis-gene-2217	scYGL085W
nbis-gene-2218	scYGL086W
nbis-gene-2219	scYGL087C
nbis-gene-222	scYBL061C
nbis-gene-2220	scYGL088W
nbis-gene-2221	scYGL089C
nbis-gene-2222	scYGL090W
nbis-gene-2223	scYGL091C
nbis-gene-2224	scYGL092W
nbis-gene-2225	scYGL093W
nbis-gene-2226	scYGL094C
nbis-gene-2227	scYGL095C
nbis-gene-2228	scYGL096W
nbis-gene-2229	scYGL097W
nbis-gene-223	scYBL062W
nbis-gene-2230	scYGL098W
nbis-gene-2231	scYGL099W
nbis-gene-2232	scYGL100W
nbis-gene-2233	scYGL101W
nbis-gene-2234	scYGL102C
nbis-gene-2235	scYGL103W
nbis-gene-2236	scYGL104C
nbis-gene-2237	scYGL105W
nbis-gene-2238	scYGL106W
nbis-gene-2239	scYGL107C
nbis-gene-224	scYBL063W
nbis-gene-2240	scYGL108C
nbis-gene-2241	scYGL109W
nbis-gene-2242	scYGL110C
nbis-gene-2243	scYGL111W
nbis-gene-2244	scYGL112C
nbis-gene-2245	scYGL113W
nbis-gene-2246	scYGL114W
nbis-gene-2247	scYGL115W
nbis-gene-2248	scYGL116W
nbis-gene-2249	scYGL117W
nbis-gene-225	scYBL064C
nbis-gene-2250	scYGL118C
nbis-gene-2251	scYGL119W
nbis-gene-2252	scYGL120C
nbis-gene-2253	scYGL121C
nbis-gene-2254	scYGL122C
nbis-gene-2255	scYGL123C-A
nbis-gene-2256	scYGL123W
nbis-gene-2257	scYGL124C
nbis-gene-2258	scYGL125W
nbis-gene-2259	scYGL126W
nbis-gene-226	scYBL065W
nbis-gene-2260	scYGL127C
nbis-gene-2261	scYGL128C
nbis-gene-2262	scYGL129C
nbis-gene-2263	scYGL130W
nbis-gene-2264	scYGL131C
nbis-gene-2265	scYGL132W
nbis-gene-2266	scYGL133W
nbis-gene-2267	scYGL134W
nbis-gene-2268	scYGL135W
nbis-gene-2269	scYGL136C
nbis-gene-227	scYBL066C
nbis-gene-2270	scYGL137W
nbis-gene-2271	scYGL138C
nbis-gene-2272	scYGL139W
nbis-gene-2273	scYGL140C
nbis-gene-2274	scYGL141W
nbis-gene-2275	scYGL142C
nbis-gene-2276	scYGL143C
nbis-gene-2277	scYGL144C
nbis-gene-2278	scYGL145W
nbis-gene-2279	scYGL146C
nbis-gene-228	scYBL067C
nbis-gene-2280	scYGL147C
nbis-gene-2281	scYGL148W
nbis-gene-2282	scYGL149W
nbis-gene-2283	scYGL150C
nbis-gene-2284	scYGL151W
nbis-gene-2285	scYGL152C
nbis-gene-2286	scYGL153W
nbis-gene-2287	scYGL154C
nbis-gene-2288	scYGL155W
nbis-gene-2289	scYGL156W
nbis-gene-229	scYBL068W
nbis-gene-2290	scYGL157W
nbis-gene-2291	scYGL158W
nbis-gene-2292	scYGL159W
nbis-gene-2293	scYGL160W
nbis-gene-2294	scYGL161C
nbis-gene-2295	scYGL162W
nbis-gene-2296	scYGL163C
nbis-gene-2297	scYGL164C
nbis-gene-2298	scYGL165C
nbis-gene-2299	scYGL166W
nbis-gene-230	scYBL068W-A
nbis-gene-2300	scYGL167C
nbis-gene-2301	scYGL168W
nbis-gene-2302	scYGL169W
nbis-gene-2303	scYGL170C
nbis-gene-2304	scYGL171W
nbis-gene-2305	scYGL172W
nbis-gene-2306	scYGL173C
nbis-gene-2307	scYGL174W
nbis-gene-2308	scYGL175C
nbis-gene-2309	scYGL176C
nbis-gene-231	scYBL069W
nbis-gene-2310	scYGL177W
nbis-gene-2311	scYGL178W
nbis-gene-2312	scYGL179C
nbis-gene-2313	scYGL180W
nbis-gene-2314	scYGL181W
nbis-gene-2315	scYGL182C
nbis-gene-2316	scYGL183C
nbis-gene-2317	scYGL184C
nbis-gene-2318	scYGL185C
nbis-gene-2319	scYGL186C
nbis-gene-232	scYBL070C
nbis-gene-2320	scYGL187C
nbis-gene-2321	scYGL188C
nbis-gene-2322	scYGL188C-A
nbis-gene-2323	scYGL189C
nbis-gene-2324	scYGL190C
nbis-gene-2325	scYGL191W
nbis-gene-2326	scYGL192W
nbis-gene-2327	scYGL193C
nbis-gene-2328	scYGL194C
nbis-gene-2329	scYGL194C-A
nbis-gene-233	scYBL071C
nbis-gene-2330	scYGL195W
nbis-gene-2331	scYGL196W
nbis-gene-2332	scYGL197W
nbis-gene-2333	scYGL198W
nbis-gene-2334	scYGL199C
nbis-gene-2335	scYGL200C
nbis-gene-2336	scYGL201C
nbis-gene-2337	scYGL202W
nbis-gene-2338	scYGL203C
nbis-gene-2339	scYGL204C
nbis-gene-234	scYBL071C-B
nbis-gene-2340	scYGL205W
nbis-gene-2341	scYGL206C
nbis-gene-2342	scYGL207W
nbis-gene-2343	scYGL208W
nbis-gene-2344	scYGL209W
nbis-gene-2345	scYGL210W
nbis-gene-2346	scYGL211W
nbis-gene-2347	scYGL212W
nbis-gene-2348	scYGL213C
nbis-gene-2349	scYGL214W
nbis-gene-235	scYBL071W-A
nbis-gene-2350	scYGL215W
nbis-gene-2351	scYGL216W
nbis-gene-2352	scYGL217C
nbis-gene-2353	scYGL218W
nbis-gene-2354	scYGL219C
nbis-gene-2355	scYGL220W
nbis-gene-2356	scYGL221C
nbis-gene-2357	scYGL222C
nbis-gene-2358	scYGL223C
nbis-gene-2359	scYGL224C
nbis-gene-236	scYBL072C
nbis-gene-2360	scYGL225W
nbis-gene-2361	scYGL226C-A
nbis-gene-2362	scYGL226W
nbis-gene-2363	scYGL227W
nbis-gene-2364	scYGL228W
nbis-gene-2365	scYGL229C
nbis-gene-2366	scYGL230C
nbis-gene-2367	scYGL231C
nbis-gene-2368	scYGL232W
nbis-gene-2369	scYGL233W
nbis-gene-237	scYBL073W
nbis-gene-2370	scYGL234W
nbis-gene-2371	scYGL235W
nbis-gene-2372	scYGL236C
nbis-gene-2373	scYGL237C
nbis-gene-2374	scYGL238W
nbis-gene-2375	scYGL239C
nbis-gene-2376	scYGL240W
nbis-gene-2377	scYGL241W
nbis-gene-2378	scYGL242C
nbis-gene-2379	scYGL243W
nbis-gene-238	scYBL074C
nbis-gene-2380	scYGL244W
nbis-gene-2381	scYGL245W
nbis-gene-2382	scYGL246C
nbis-gene-2383	scYGL247W
nbis-gene-2384	scYGL248W
nbis-gene-2385	scYGL249W
nbis-gene-2386	scYGL250W
nbis-gene-2387	scYGL251C
nbis-gene-2388	scYGL252C
nbis-gene-2389	scYGL253W
nbis-gene-239	scYBL075C
nbis-gene-2390	scYGL254W
nbis-gene-2391	scYGL255W
nbis-gene-2392	scYGL256W
nbis-gene-2393	scYGL257C
nbis-gene-2394	scYGL258W
nbis-gene-2395	scYGL258W-A
nbis-gene-2396	scYGL259W
nbis-gene-2397	scYGL260W
nbis-gene-2398	scYGL261C
nbis-gene-2399	scYGL262W
nbis-gene-240	scYBL076C
nbis-gene-2400	scYGL263W
nbis-gene-2401	scYGR001C
nbis-gene-2402	scYGR002C
nbis-gene-2403	scYGR003W
nbis-gene-2404	scYGR004W
nbis-gene-2405	scYGR005C
nbis-gene-2406	scYGR006W
nbis-gene-2407	scYGR007W
nbis-gene-2408	scYGR008C
nbis-gene-2409	scYGR009C
nbis-gene-241	scYBL077W
nbis-gene-2410	scYGR010W
nbis-gene-2411	scYGR011W
nbis-gene-2412	scYGR012W
nbis-gene-2413	scYGR013W
nbis-gene-2414	scYGR014W
nbis-gene-2415	scYGR015C
nbis-gene-2416	scYGR016W
nbis-gene-2417	scYGR017W
nbis-gene-2418	scYGR018C
nbis-gene-2419	scYGR019W
nbis-gene-242	scYBL078C
nbis-gene-2420	scYGR020C
nbis-gene-2421	scYGR021W
nbis-gene-2422	scYGR022C
nbis-gene-2423	scYGR023W
nbis-gene-2424	scYGR024C
nbis-gene-2425	scYGR025W
nbis-gene-2426	scYGR026W
nbis-gene-2427	scYGR027C
nbis-gene-2428	scYGR027W-A
nbis-gene-2429	scYGR027W-B
nbis-gene-243	scYBL079W
nbis-gene-2430	scYGR028W
nbis-gene-2431	scYGR029W
nbis-gene-2432	scYGR030C
nbis-gene-2433	scYGR031C-A
nbis-gene-2434	scYGR031W
nbis-gene-2435	scYGR032W
nbis-gene-2436	scYGR033C
nbis-gene-2437	scYGR034W
nbis-gene-2438	scYGR035C
nbis-gene-2439	scYGR035W-A
nbis-gene-244	scYBL080C
nbis-gene-2440	scYGR036C
nbis-gene-2441	scYGR037C
nbis-gene-2442	scYGR038C-A
nbis-gene-2443	scYGR038C-B
nbis-gene-2444	scYGR038W
nbis-gene-2445	scYGR039W
nbis-gene-2446	scYGR040W
nbis-gene-2447	scYGR041W
nbis-gene-2448	scYGR042W
nbis-gene-2449	scYGR043C
nbis-gene-245	scYBL081W
nbis-gene-2450	scYGR044C
nbis-gene-2451	scYGR045C
nbis-gene-2452	scYGR046W
nbis-gene-2453	scYGR047C
nbis-gene-2454	scYGR048W
nbis-gene-2455	scYGR049W
nbis-gene-2456	scYGR050C
nbis-gene-2457	scYGR051C
nbis-gene-2458	scYGR052W
nbis-gene-2459	scYGR053C
nbis-gene-246	scYBL082C
nbis-gene-2460	scYGR054W
nbis-gene-2461	scYGR055W
nbis-gene-2462	scYGR056W
nbis-gene-2463	scYGR057C
nbis-gene-2464	scYGR058W
nbis-gene-2465	scYGR059W
nbis-gene-2466	scYGR060W
nbis-gene-2467	scYGR061C
nbis-gene-2468	scYGR062C
nbis-gene-2469	scYGR063C
nbis-gene-247	scYBL083C
nbis-gene-2470	scYGR064W
nbis-gene-2471	scYGR065C
nbis-gene-2472	scYGR066C
nbis-gene-2473	scYGR067C
nbis-gene-2474	scYGR068C
nbis-gene-2475	scYGR068W-A
nbis-gene-2476	scYGR069W
nbis-gene-2477	scYGR070W
nbis-gene-2478	scYGR071C
nbis-gene-2479	scYGR072W
nbis-gene-248	scYBL084C
nbis-gene-2480	scYGR073C
nbis-gene-2481	scYGR074W
nbis-gene-2482	scYGR075C
nbis-gene-2483	scYGR076C
nbis-gene-2484	scYGR077C
nbis-gene-2485	scYGR078C
nbis-gene-2486	scYGR079W
nbis-gene-2487	scYGR080W
nbis-gene-2488	scYGR081C
nbis-gene-2489	scYGR082W
nbis-gene-249	scYBL085W
nbis-gene-2490	scYGR083C
nbis-gene-2491	scYGR084C
nbis-gene-2492	scYGR085C
nbis-gene-2493	scYGR086C
nbis-gene-2494	scYGR087C
nbis-gene-2495	scYGR088W
nbis-gene-2496	scYGR089W
nbis-gene-2497	scYGR090W
nbis-gene-2498	scYGR091W
nbis-gene-2499	scYGR092W
nbis-gene-250	scYBL086C
nbis-gene-2500	scYGR093W
nbis-gene-2501	scYGR094W
nbis-gene-2502	scYGR095C
nbis-gene-2503	scYGR096W
